time(millisecond);Columna1;datetime(utc);latitude;longitude;height_above_takeoff(feet);height_above_ground_at_drone_location(feet);ground_elevation_at_drone_location(feet);altitude_above_seaLevel(feet);height_sonar(feet);speed(mph);distance(feet);mileage(feet);satellites;gpslevel;voltage(v);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet); xSpeed(mph); ySpeed(mph); zSpeed(mph); compass_heading(degrees); pitch(degrees); roll(degrees);isPhoto;isVideo;rc_elevator;rc_aileron;rc_throttle;rc_rudder;rc_elevator(percent);rc_aileron(percent);rc_throttle(percent);rc_rudder(percent);gimbal_heading(degrees);gimbal_pitch(degrees);gimbal_roll(degrees);battery_percent;voltageCell1;voltageCell2;voltageCell3;voltageCell4;voltageCell5;voltageCell6;current(A);battery_temperature(f);altitude(feet);ascent(feet);flycStateRaw;flycState;message
1161400;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;26902888;0;2,36592E+11;28987205652;30;5;14794;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;-21;2;0;0;1024;1024;1024;1024;0;0;0;0;3532;-90;0;30;3698;3695;3702;3699;0;0;8728;1184;-9,59713E+12;-96128612;15;Go_Home;
1161600;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;26902888;0;2,36594E+11;2,89873E+11;30;5;14794;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;0;-15;18;0;0;1024;1024;1024;1024;0;0;0;0;3543;-882;0;30;3698;3695;3702;3699;0;0;8728;1184;-9,59713E+12;-96128612;15;Go_Home;
1161800;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2,36594E+11;28987369694;30;5;14795;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1;-13;21;0;0;1024;1024;1024;1024;0;0;0;0;89;-687;-7;30;3698;3696;3702;37;0;0;8715;1184;-9,59713E+12;-96128612;15;Go_Home;
1162000;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2,36594E+11;2,89874E+11;30;5;14795;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;171;-11;23;0;0;1024;1024;1024;1024;0;0;0;0;256;-497;-9;30;3698;3696;3702;37;0;0;8715;1184;-9,59713E+12;-96128612;15;Go_Home;
1162200;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27559056;0;2,36593E+11;28987697778;30;5;14795;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;33;-18;17;0;0;1024;1024;1024;1024;0;0;0;0;422;-356;-5;30;3698;3696;3702;37;0;0;8715;1184;-9,59713E+12;-96128612;15;Go_Home;
1162400;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;2788714;0;2,3659E+11;2,89882E+11;30;5;14795;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;49;-16;4;0;0;1024;1024;1024;1024;0;0;0;0;584;-258;-2;30;3698;3696;3702;37;0;0;8715;1184;-9,59713E+12;-96128612;15;Go_Home;
1162600;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;2788714;0;2,36583E+11;2,89891E+11;30;5;14795;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;65;0;-7;0;0;1024;1024;1024;1024;0;0;0;0;745;-187;0;30;3698;3696;3702;37;0;0;8715;1184;-9,59713E+12;-96128612;15;Go_Home;
1162800;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27559056;223694;2,36573E+11;2,89901E+11;30;5;14788;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;811;-2;-2;0;0;1024;1024;1024;1024;0;0;0;0;905;-135;0;30;3697;3695;3701;3698;0;0;8899;1184;-9,59713E+12;-96128612;15;Go_Home;
1163000;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+13;-5,62231E+14;-96128612;;;-9,59713E+12;27559056;223694;2,36562E+11;2,89912E+11;30;5;14788;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;978;0;-37;0;0;1024;1024;1024;1024;0;0;0;0;1063;-98;0;30;3697;3695;3701;3698;0;0;8899;1184;-9,59713E+12;-96128612;15;Go_Home;
1163200;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;2788714;223694;23655348526;2,89922E+11;30;5;14788;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;1139;8;-46;0;0;1024;1024;1024;1024;0;0;0;0;1194;-71;0;30;3697;3695;3701;3698;0;0;8899;1184;-9,59713E+12;-96128612;15;Go_Home;
1163400;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27559056;0;2,36548E+11;2,89929E+11;30;5;14788;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1268;12;-45;0;0;1024;1024;1024;1024;0;0;0;0;1294;-51;0;30;3697;3695;3701;3698;0;0;8899;1184;-9,59713E+12;-96128612;15;Go_Home;
1163600;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2,36544E+11;2,89935E+11;30;5;14788;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1363;13;-49;0;0;1024;1024;1024;1024;0;0;0;0;1371;-37;0;30;3697;3695;3701;3698;0;0;8899;1184;-9,59713E+12;-96128612;15;Go_Home;
1163800;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+13;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2,36546E+11;2,8994E+11;30;5;14792;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1439;2;-48;0;0;1024;1024;1024;1024;0;0;0;0;1431;-26;0;29;3696;3694;37;3697;0;0;8687;1184;-9,59713E+12;-96128612;15;Go_Home;
1164000;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+13;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2,36548E+11;2,89944E+11;30;5;14792;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1498;16;-46;0;0;1024;1024;1024;1024;0;0;0;0;1478;-2;0;29;3696;3694;37;3697;0;0;8687;1184;-9,59713E+12;-96128612;15;Go_Home;
1164200;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2,36554E+11;28995079668;30;5;14792;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1542;11;-44;0;0;1024;1024;1024;1024;0;0;0;0;1514;-16;0;29;3696;3694;37;3697;0;0;8687;1184;-9,59713E+12;-96128612;15;Go_Home;
1164400;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;23655840652;2,89955E+11;30;5;14792;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1577;12;-4;0;0;1024;1024;1024;1024;0;0;0;0;1542;-14;0;29;3696;3694;37;3697;0;0;8687;1184;-9,59713E+12;-96128612;15;Go_Home;
1164600;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+13;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;0;2365649682;2,89963E+11;30;5;14792;9,70302E+13;10498688;335093612;2,48141E+11;0;0;0;1609;-16;-7;0;0;1024;1024;1024;1024;0;0;0;0;1563;-12;0;29;3696;3694;37;3697;0;0;8687;1184;-9,59713E+12;-96128612;15;Go_Home;
1164800;###############################################################################################################################################################################################################################################################;30/07/2025 9:25;4,35632E+14;-5,62231E+14;-96128612;;;-9,59713E+12;27230972;223694;23655840652;2,89971E+11;30;5;14784;9,70302E+13;10498688;335093612;2,48141E+11;-223694;0;0;1631;1;-27;0;0;1024;1024;1024;1024;0;0;0;0;158;-1;0;29;3695;3692;3698;3695;0;0;9199;1184;-9,59713E+12;-96128612;15;Go_Home;
